dim_product_eurocategory_desc,dim_period_year_desc,dim_market_channel_desc,dim_product_super_group_desc,dim_roi_range_desc,number_of_tpr_weeks,number_of_display_weeks,number_of_feature_weeks,number_of_event_weeks,mfr_roi_value,trade_direct_promo_spend,number_of_weeks,PPI,BP,DISO,FEAO,FEDI
SALT,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,342,38,25,348,-22301.97671,42484.23505,348,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,6,4,2,10,-1641.823245,628.5759638,10,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,158,37,20,172,9454.577126,13357.78137,172,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,288616,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,454,35,31,461,-69554.47293,102469.4895,461,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,5,2,1,7,-1212.793011,623.2877108,7,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,146,29,14,151,11256.29569,18846.10642,151,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,299562,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,310,31,21,322,-32475.44566,58684.06219,322,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,3,1,1,4,-666.1125012,390.8506771,4,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,110,49,24,132,12575.41047,25892.0029,132,-1.594821371,-0.812811536,0.241250061,0.10286108,0.618927489
SALTY SNACKS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,,0,0,0,0,0,0,83778,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,0-1,247,95,85,265,-71797.57336,198733.8923,265,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,<0,10,10,1,18,-6656.475462,4900.259845,18,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,>1,228,196,122,263,58161.04641,139030.2457,263,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,,0,0,0,0,0,0,88908,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,0-1,378,189,132,397,-112506.3877,323192.7064,397,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,<0,16,19,8,31,-14621.39176,10431.18005,31,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,>1,347,303,156,378,68550.33644,197340.3426,378,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,,0,0,0,0,0,0,94141,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,0-1,338,136,129,362,-61616.12417,185768.0472,362,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,<0,13,9,3,20,-10280.56013,6900.895874,20,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SALTY SNACKS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,>1,311,241,157,337,50794.15056,173458.1446,337,-1.864687471,-0.571291937,0.345070226,0.115180387,0.51966937
SANITARY PROTECTIONS,2013,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,514684,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2013,FR HYPERS + SUPERS,PAPER PROD.,0-1,3539,1655,1860,3701,-1252584.072,2875936.673,3701,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2013,FR HYPERS + SUPERS,PAPER PROD.,<0,361,108,85,415,-207830.5921,126401.7021,415,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2013,FR HYPERS + SUPERS,PAPER PROD.,>1,2865,2454,981,3091,539119.76,1253540.948,3091,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2014,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,563640,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2014,FR HYPERS + SUPERS,PAPER PROD.,0-1,4471,2023,2925,4613,-1555653.918,3549669.069,4613,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2014,FR HYPERS + SUPERS,PAPER PROD.,<0,569,149,148,630,-281183.6314,198467.1495,630,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2014,FR HYPERS + SUPERS,PAPER PROD.,>1,2175,1842,1111,2402,338307.3862,932770.8968,2402,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2015,FR HYPERS + SUPERS,PAPER PROD.,,0,0,0,0,0,0,587870,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2015,FR HYPERS + SUPERS,PAPER PROD.,0-1,4505,2348,2795,4659,-1571074.844,4079576.537,4659,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2015,FR HYPERS + SUPERS,PAPER PROD.,<0,438,159,151,516,-179350.3071,112751.5823,516,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SANITARY PROTECTIONS,2015,FR HYPERS + SUPERS,PAPER PROD.,>1,2674,2258,1002,2988,560712.0898,1217938.839,2988,-0.719282924,-0.529810039,0.177052992,0.120483386,0.71897634
SAUCES,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1776216,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,4583,1546,1240,4735,-603365.4043,1681348.621,4735,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,172,92,53,234,-83411.12089,46118.12109,234,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,2877,1990,1163,3186,450610.7208,1124358.605,3186,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1844211,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,5459,1923,1652,5618,-808275.5438,2133690.524,5618,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,266,147,83,358,-153925.4381,110256.2774,358,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,3400,2342,1438,3749,452058.0813,1207878.961,3749,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1918374,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,4935,2266,1914,5149,-812819.7063,2386176.933,5149,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,202,102,67,269,-128435.084,80101.30062,269,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUCES,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,3486,2602,1554,3847,448925.0593,1294375.621,3847,-1.528640767,-0.677485412,0.506271325,0.362602524,0.884278048
SAUSAGES AMBIENT,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,768859,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,3821,1994,1046,4046,-1006031.438,3398380.065,4046,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,211,82,29,262,-135674.1013,92298.36863,262,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,2798,2274,935,3288,1003544.248,2506927.399,3288,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,831824,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,4097,2232,1268,4367,-1305379.423,3955864.22,4367,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,179,76,38,242,-182436.2205,119972.6682,242,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,2973,2458,980,3499,1045165.743,2624399.355,3499,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,884758,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,3716,2103,1255,4023,-1346328.963,4183547.933,4023,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,175,81,48,235,-219754.5381,151053.8441,235,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES AMBIENT,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,3052,2546,1052,3608,958565.4596,2566988.919,3608,-1.471755478,-0.945061318,0.227878333,0.109074532,0.324975595
SAUSAGES FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,437856,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,3954,746,530,4004,-758647.1478,2207880.025,4004,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,57,26,10,77,-38976.68373,20814.90586,77,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,>1,1655,866,423,1749,591441.6523,1203623.281,1749,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,462982,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,3861,796,601,3931,-873914.1051,2400054.014,3931,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,60,27,15,80,-44506.54722,29419.37715,80,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,>1,1880,1001,532,2016,705089.2212,1582729.449,2016,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,490089,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,3621,933,745,3688,-955619.6153,2807298.623,3688,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,65,33,22,92,-47793.82121,33683.80408,92,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,>1,2081,1168,579,2232,721349.9527,1419552.887,2232,-1.276032625,-0.770071295,0.496174656,0.06156309,0.50674201
SAUSAGES FROZEN,2013,FR HYPERS + SUPERS,FOOD - FROZEN,,0,0,0,0,0,0,7409,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2013,FR HYPERS + SUPERS,FOOD - FROZEN,0-1,6,3,0,6,-226.0100966,497.6088796,6,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2013,FR HYPERS + SUPERS,FOOD - FROZEN,>1,14,11,0,16,1701.45457,3028.136883,16,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2014,FR HYPERS + SUPERS,FOOD - FROZEN,,0,0,0,0,0,0,6449,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2014,FR HYPERS + SUPERS,FOOD - FROZEN,0-1,5,3,0,5,-429.589643,1170.216555,5,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2014,FR HYPERS + SUPERS,FOOD - FROZEN,<0,1,0,0,1,-6.99761674,5.3153455,1,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2014,FR HYPERS + SUPERS,FOOD - FROZEN,>1,3,3,0,3,57.3824841,223.7660453,3,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2015,FR HYPERS + SUPERS,FOOD - FROZEN,,0,0,0,0,0,0,4830,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2015,FR HYPERS + SUPERS,FOOD - FROZEN,0-1,4,0,0,4,-54.85325568,224.6116008,4,-1.104607049,-3.119901558,0.930898125,0,0
SAUSAGES FROZEN,2015,FR HYPERS + SUPERS,FOOD - FROZEN,>1,3,1,0,3,74.23876311,141.7986926,3,-1.104607049,-3.119901558,0.930898125,0,0
SAVOURY BISCUITS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,982122,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,4202,1424,1362,4342,-883038.13,2616564.11,4342,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,122,80,50,174,-113005.2808,77569.50872,174,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,2560,2075,1436,2890,479130.8613,1330825.501,2890,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1012260,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,4329,1589,1449,4475,-1140126.963,3053776.814,4475,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,124,105,66,189,-88455.04171,54100.3301,189,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,2731,2179,1510,3061,509730.5709,1704167.047,3061,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,1070875,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,4605,2128,2040,4757,-1303852.291,4052597.352,4757,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,144,139,115,224,-198986.1175,143524.0405,224,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SAVOURY BISCUITS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,2678,2025,1307,2959,361994.1308,1377978.937,2959,-1.090299756,-0.714247174,0.354000467,0.147710974,0.551915414
SEAFOOD/SURIMI AMB,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,228357,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,357,69,86,370,-72410.0997,251867.9471,370,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,7,6,6,13,-53878.78611,35443.80554,13,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,352,165,102,383,117635.0513,434114.2361,383,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,233577,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,431,60,66,435,-74041.09826,200537.9663,435,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,9,0,0,9,-4507.515451,2655.641061,9,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,316,128,82,333,101403.163,311726.4882,333,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,248171,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,491,111,102,501,-105904.059,288798.1444,501,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,14,8,10,19,-34508.47453,22593.72739,19,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI AMB,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,383,184,127,401,133684.8246,422180.2735,401,-2.904647096,-1.061778822,0.47662067,0.746246535,0.785671851
SEAFOOD/SURIMI FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,409598,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,6021,1325,777,6131,-1221836.49,4032100.523,6131,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,130,64,28,181,-140267.2104,97146.50195,181,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2013,FR HYPERS + SUPERS,FOOD - PERISHABLE,>1,3513,1762,802,3737,1244516.621,3223943.274,3737,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,427853,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,6233,1356,776,6361,-1219852.665,3822371.024,6361,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,120,53,15,164,-80406.4619,49611.42595,164,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2014,FR HYPERS + SUPERS,FOOD - PERISHABLE,>1,3464,1653,753,3687,1435338.291,3477285.084,3687,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,,0,0,0,0,0,0,442367,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,0-1,6294,1519,1058,6447,-1483432.762,5135832.258,6447,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,<0,140,47,22,180,-120324.239,91143.40301,180,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEAFOOD/SURIMI FRESH,2015,FR HYPERS + SUPERS,FOOD - PERISHABLE,>1,3851,1971,920,4161,1505164.24,4056677.396,4161,-1.30632494,-0.784772825,0.349021246,0.703497098,0.902035973
SEEDS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,85149,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,34,7,1,37,-1813.383789,3403.995044,37,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,1,1,0,2,-427.2470563,283.2856219,2,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2013,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,26,15,3,35,1453.121043,3092.972809,35,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,89299,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,93,22,4,99,-11952.3075,28755.78331,99,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,3,1,1,3,-78.26284252,62.0943988,3,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2014,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,55,22,1,64,1961.471585,5691.492827,64,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,,0,0,0,0,0,0,100851,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,0-1,73,24,5,77,-9549.860256,31711.62886,77,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,<0,3,2,1,5,-1236.868505,550.7106723,5,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS,2015,FR HYPERS + SUPERS,FOOD - AMBIENT,>1,29,22,0,42,665.3501227,1679.195869,42,-0.235101551,-0.331943699,0.164970295,1.508239981,0.838872063
SEEDS & NUTS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,,0,0,0,0,0,0,672530,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,0-1,2039,631,566,2128,-633572.9543,1919764.85,2128,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,<0,56,47,19,91,-37012.42627,17581.12788,91,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2013,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,>1,1601,1062,566,1842,431444.9725,1300242.313,1842,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,,0,0,0,0,0,0,702837,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,0-1,2063,688,502,2162,-624776.6032,1963997.07,2162,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,<0,70,35,18,97,-43083.0299,25487.38292,97,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2014,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,>1,1756,1150,596,1989,531561.8675,1429774.147,1989,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,,0,0,0,0,0,0,747975,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,0-1,2253,718,656,2354,-614249.4834,1904737.165,2354,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,<0,78,44,22,108,-39548.60898,24107.62283,108,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEEDS & NUTS,2015,FR HYPERS + SUPERS,CONFECTIONERY & SNACKS,>1,1746,1191,559,2046,572754.2573,1645309.871,2046,-1.612301479,-0.751170307,0.270773352,0.237029567,0.615357607
SEXUAL HEALTH,2013,FR HYPERS + SUPERS,HEALTHCARE,,0,0,0,0,0,0,183461,-0.316909785,-0.482705165,0.07999363,0.022052081,0.190036941
